,post_url,comment_num,like_num,post_caption,image_url
88,https://www.instagram.com/p/B6I34ylDgUY/,430,174911,"Photos by @katieorlinsky // Sponsored by @MazdaUSA// The Aqualillies, a professional synchronized swimming and dance company with teams around the world, practice before performances in Los Angeles and Miami. With other jobs as competitive swimmers, lawyers, fashion designers, and snowboard instructors, the ""Lillies"" are as complex outside the pool as their choreography is in the pool. I was impressed with the women of the Aqualillies from the very first moment we met, and as I got into the pool with them I knew something special was about to happen. It was my first time photographing underwater, which was definitely a challenge. But the athleticism and grace of the Aqualillies motivated me to keep pushing myself physically, and the combination of light, color, and movement inspired me to do my very best to capture the sheer magic of it all. After the first photo shoot it became clear I had found something I loved, and I continued to document the Aqualillies for years to come. // Extraordinary moments of inspiration can come from anywhere. Discover new paths to explore with @MazdaUSA.",https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/e35/78999271_2369702590026944_1217665962882940657_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=OWZGBNAiAqIAX8D4k6Z&tp=18&oh=5ff0e4626c06d52099b6f71bbe9f89a2&oe=5FCA3115
89,https://www.instagram.com/p/B6IcYw8D3vt/,732,407401,"Photo by @beverlyjoubert | Many of you know the story of Fekeetsa and her remarkable efforts to feed her cubs despite the pain of a debilitating injury. Of course, not all the tasks of motherhood are quite so onerous–but they’re all important for raising healthy young. And for a mother as fiercely devoted as Fekeetsa, each task is performed with the utmost diligence. Grooming is essential, not just to enforce social bonds, but also for practical purposes like dislodging ticks and keeping cool. And thanks to their ingeniously designed tongues, cats of all shapes and sizes are masterful groomers. The tongue’s distinctive, sandpaper-like texture comes from tiny curved spines with hollow tips–making it an incredibly efficient tool for depositing saliva through the fur and down to the skin. #Fekeetsa #Okavangolions #BigCats",https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/76972861_251256359171213_3282399901659393343_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=i_vCaiP96-UAX-3s9jp&oh=a227f9bcc78e360e61d9c093ec86e35a&oe=5FC7F2D8
90,https://www.instagram.com/p/B6IA-0fjC8L/,856,196283,"Photo by @lynseyaddario | Iraqi Yazidi families camp out near Bahjad Kandal camp, close to the border with Syria, in northern Iraq, August 2014. Since the Islamic State (ISIS)  started making its way across Iraq and overrunning various towns, hundreds of thousands of Iraqis have been displaced across the country. The American military is helping fight ISIS with targeted airstrikes on ISIS positions, and the Peshmerga are fighting on the ground. To see more of my work, follow @lynseyaddario.",https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/75523318_216782719323709_2390518135303292728_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=2zqFgv-NTE0AX_vYJeG&oh=34c074745a086150ba82ffb693395f45&oe=5FCACFB9
91,https://www.instagram.com/p/B6HmJcGK-H0/,1041,225546,"Photo by @edkashi | Maghrebi youth enjoy the beach of Le Catalan in Marseille, France, in 2011. Marseille, France’s largest city, has built a peculiar cohesiveness out of diversity and difference. The population of nearly one million is the most ethnically diverse in France: a third claim roots in Italy; there are 80,000 Jews, making it the third largest Jewish community in Europe; there are 200,000 Africans, and most are Muslim; it has the second largest Armenian population in France; and there are nearly 70,000 Comorians. This mélange of identities has created a distinct sense of belonging and pride, though it has not been without its challenges. #youth #beachlife #europe #Marseille #France",https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/75252635_1088066624918368_7735782030214817767_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=vOTVTfScrKcAX9tXoJj&oh=fd8b4a0b7d06fdcc17b21b9582755939&oe=5FC9B21F
92,https://www.instagram.com/p/B6HJqJdluxB/,1240,595284,"Photo by @drewtrush | The Prancing Horse dark dust cloud of the Milky Way galaxy hovers over the otherworldly sandstone formations of the Red Desert, in the high plains of Wyoming. Follow along with photographer @drewtrush to see more from the high plains.  #seeingstars",https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/fr/e15/p1080x1080/74687624_101632721299882_7027651136236422085_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=RXDa0ilqwaIAX_Tn3Sc&oh=05cbc307f32a3d23240ae9601cbbce48&oe=5FC80D61
93,https://www.instagram.com/p/B6GuOeRBwnD/,1434,319520,"Photo by Joel Sartore @joelsartore | An endangered Coquerel’s sifaka at Lemuria Land in Madagascar. A species of lemur, sifakas were named by local Malagasy people for the unique call they send echoing through Madagascar's forests, which sounds like ""shif-auk."" All sifakas are threatened by the destruction of their forest habitats. Some species are also hunted for meat, though others are protected by Malagasy tradition that forbids eating their flesh. To see another lemur species, follow me @joelsartore. #lemur #primate #Madagascar #PhotoArk #savetogether",https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/74703928_122329429238328_5109968424231593710_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=100&_nc_ohc=V7k7GfFK220AX_fTu89&oh=ac0154a93be0b1cc6a6c003d1428642e&oe=5FC92B6D
94,https://www.instagram.com/p/B6GS8z7FGVF/,617,303078,Photo by @jimmychin | There is a feeling of absurdity in climbing big mountains when the ground feels far below and you’re still fighting your way upward. Alpine climbing is an exercise in risk assessment and motivation and often conjures up the existential questions of life. The edge between success and failure is thin. There is not much room for miscalculation. It is living in that tension that brings clarity. Taken in the Garwhal Himalaya. For more images of mountain climbs in the Himalayas follow @jimmychin.⁠,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/fr/e15/p1080x1080/79585421_2425017791091234_6687063326498901070_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=xuaTsQQSZUAAX9_Lo0y&oh=8dbf3ab1f1a9d046c1731e411a0c9f0a&oe=5FC9AF60
95,https://www.instagram.com/p/B6F3kfKnLYl/,1865,886419,"Photo by @ronan_donovan | The standoff: A one-year-old arctic wolf, known as Grey Mane, looks back for direction from the rest of his pack while a herd of muskoxen form a defensive rosette nearby. Hop on over to @ronan_donovan to see another photo in this sequence. 
Wolves can be patient hunters, especially when faced with this cooperative defense from their main prey on Canada's Ellesmere Island, known in the Inuktitut language of the Far North as Umingmak Nuna, or Muskox Land. 
Muskoxen have evolved to work together to achieve what they cannot alone—just like the wolves. While the muskoxen work together to protect themselves, the wolves work together in order to wear down their prey. Both behaviors from prey and predator are inextricably linked—the muskoxen would be a different animal if not for the wolf and vice versa. 
Grey Mane is the largest wolf in the pack I followed, but he still needed to learn how to be a master hunter. Hence, he's stepping back from this herd of muskoxen and looking to his older relatives for guidance. Are they lying down or pushing forward? Are they intently focused on their prey or blinking slowly as they look around? These are the behaviors Grey Mane is watching for and others as he learns the ways of how to be a successful wolf in the high Arctic. 
There's a three-part series on Grey Mane and his family called Kingdom of the White Wolf—check it out if you're interested to learn more about wolves and this island; streaming online on @disneyplus and more. #kingdomofthewhitewolf #wolf #arcticwolf #nature #wild",https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/fr/e15/p1080x1080/74661342_460650281311509_8239520199165674788_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=8n-kmTqRQwgAX-d98JH&oh=967b417230c2faab19a5f2c2eecc6719&oe=5FCB0188
96,https://www.instagram.com/p/B6FcNdqjjX8/,874,439897,"Photo by Cristina Mittermeier @Mitty | Winter in the northern fjords of Norway is steeped in dark mystery. Finding orcas underwater is possible by locating their triangular fins as they patrol the fjords in search of the vast schools of herring that seek shelter here. If you get a chance to get in the water, you will find a beautiful ballet, as whales corral fish in a coordinated exercise so perfectly coordinated that you almost have to rub your eyes to believe it. Every winter, over one thousand killer whales and hundreds of humpback whales congregate in this region—the Lofoten, Vesterålen and Senja archipelagos—to feed because it is so rich with fish. There's no other place in the world like it. Follow me @Mitty to learn more about what it's like to look one of the world's top predators in the eye underwater and how I'm working with @SeaLegacy to protect places like this. #OilFreeLofoten #ExtinctionEndsHere #Orca #Ocean #Norway",https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/78771330_154427719220039_8089068294316714088_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=zSB-4mXZogAAX9Cpi8f&oh=38f2dbf9f126c7b47b45f0cb4a7c7f01&oe=5FCA7E15
97,https://www.instagram.com/p/B6FAyGSlwXj/,691,365886,"Photo by Michael Yamashita @yamashitaphoto | Snow falls at the famed Shaolin Monastery in Dengfeng, Henan, China. The monks here, ages 6 to 18, study Buddhism and practice kung fu. This UNESCO World Heritage site is the cradle of Chinese Zen (Chan) Buddhism and martial arts. #shaolin #shaolintemple #shaolinkungfu #dengfeng #henan",https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/79533599_1813619862105455_8994719802778623239_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=CPWfZYUsZHQAX-8x7ky&oh=c6b017980e5638c84109d4556cb5a71e&oe=5FCB2466
98,https://www.instagram.com/p/B6EkxSrBAyH/,478,232991,"Photo by @sarahyltonphoto | I had the pleasure of visiting a small farming community that has adopted small- greenhouse technology to combat climate change in Telangana state, India. Like many places across the globe, this region experiences unpredictable rainfall and extreme weather fluctuations. These small greenhouses protect crops and rely on 90 percent less water than typical agriculture. For more stories follow me @sarahyltonphoto #India #climatechange #resilience",https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/75341366_833221920459981_4952926363243958511_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=aJauIQaBCrIAX-Sxuew&oh=814b6581f4baf3bda1b4c9b87a727b11&oe=5FC7F30D
99,https://www.instagram.com/p/B6EJf_inhSs/,565,348767,"Photo by @andy_bardon | High in the mountains of Nepal, clouds linger on the valley floor as the sun sets behind one of the many 20,000-foot peaks in the region. Our small mountaineering team quickly finished our camp chores, prepped our gear for the following day's climb, and jumped into our tents before temperatures plummeted.  Follow @andy_bardon for more images from the road less traveled.",https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/75371286_763259827522040_4580370337263811707_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=DO1RFmP3U5AAX8gY3hP&oh=f2529f2244d1499c232eada26413796b&oe=5FC88C5A
100,https://www.instagram.com/p/B6DSyZnAVWs/,11310,579865,"Photo by @brentstirton | New Dehli, India: Today is International Monkey Day. I’m posting this picture to remind people that monkeys are meant to live in wild spaces, and not in the confines that humans often set for them. This was a small traveling circus I saw in India a few years ago. When the male monkey did the trick correctly, he was rewarded with a cigarette. The audience thought it was hilarious, but maybe it’s not so funny if you’re the monkey. It’s complex; when baby monkeys are sold as pets and then reared by humans, they often know no other life. Sometimes they are treated well and loved, other times they are simply a tool for economics. Personally, I don’t believe this trade should exist; it usually means the mother of the baby was killed in the process. I prefer to think of these animals jumping from tree to tree, free in the environments that make sense for them. #monkey #endangeredspecies #conservation #internationalmonkeyday",https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/71828954_189801278735164_5990036928371955370_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=PiJaWXs2eZsAX8z8EZs&oh=cafd778e30b42ba7ee48aa9588b5e509&oe=5FCB0C5C
101,https://www.instagram.com/p/B6C3eYZA3ir/,882,393662,"Photo by @michaelmelford | Glacier National Park in a mid- September snowstorm. Going-to-the-Sun Road was closed partway, so of course I walked the rest of the way up to Logan Pass, its highest point. However, the best images happened when I returned to my car, and it really started snowing big, beautiful flakes. Glacier National Park, 1,500 square miles of beautiful wilderness! #wilderness #snow #glaciernps",https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/79840905_568820957303689_8300846966966533575_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=ag8j29EP3NQAX-FDmS4&oh=a6b9f1241d7446348c0a1481da4cb307&oe=5FCB21E8
102,https://www.instagram.com/p/B6CbVP6nGgE/,393,243653,"Photo by @simonnorfolkstudio I The bleak upcountry of the Derbyshire Dales. Earlier this year, I traveled to northern England to document the historic outbreak of bubonic plague in the village of Eyam. The plague outbreak began there in 1665 when a flea-infested bundle of cloth arrived from London. Within days the disease had spread throughout Eyam, and a decision was made to isolate the entire village to prevent further spread of the disease to neighboring communities. Follow me @simonnorfolkstudio for updates, outtakes, unpublished, and archive material. #plague #england #derbyshire #unitedkingdom #Eyam",https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/75554022_484990525482485_1434020258475919632_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=EaYnU9Wpy28AX_7RGBS&oh=6bc1b09d517f53f7c73ea1a30e71af6e&oe=5FCA5120
103,https://www.instagram.com/p/B6CAAuXF6U6/,1851,670115,"Photo by Matthieu Paley @paleyphoto I After a hard day’s trek at high altitude, my teammate Malang Daryo fell for the first camel that we encountered on the Afghan Pamir plateau! Used for their wool, milk and transportation, Bactrian camels are the most prized animals of the nomadic Afghan Kyrgyz living up in the high Pamir Mountains. For more cultural encounters, please visit @paleyphoto.",https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/75566999_1503005023199829_7987080318910309541_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=o1b57BZfgucAX9mKK4h&oh=3bdafad9e935e58b3b3b8fe148024fdd&oe=5FC7EAA1
104,https://www.instagram.com/p/B6Bk0wzDwZx/,1194,540646,"Photo by @renan_ozturk | Everest's north side. This three-photo carousel is made up of 26 high-resolution drone images stitched together, creating a 360 view from 27,000 feet. During the time this was captured, hundreds of humans charged for the summit in what was a very busy climbing season. We opted out to fly and search for new perspectives. Yes, the mountain tends to get crowded these days, but despite that its majesty and magnetism remain.  Follow @renan_ozturk for more images from this the roof of the world. #everestmystery #onassignment",https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/78715280_171189320615938_3510379334908454907_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=AikGNNR3dY0AX_iN-ZK&tp=19&oh=fedbb607095359457c4d0f0c8b3048d3&oe=5FCBBBA3
105,https://www.instagram.com/p/B6BJVDpjrO8/,332,183618,"Photo by @iantehphotography | Ramesh, a mechanic at Gopal Motors, Port Klang. I spent several days photographing around this dilapidated colonial building near Malaysia’s largest port. A major highway was built from the loading docks, bypassing this little town, with busy roads and flyovers splitting into two levels before swooping past (a few feet away) the windows and doorways of the building. The loud and heavy traffic of container trucks trundling by over the years has literally squeezed the life out of this once beautiful and historic building, now only a flicker of its former self. Only this  mechanic’s garage—where I met Gopal, working late into the night servicing scooters—seemed to be doing quite well. When I left to go back to my car, I passed empty shop lots, a run-down cafe with barely a customer, followed by more boarded-up shop fronts, and finally a brothel, its dark entrance next to the charred remains of a store. As I look up at the gaping roof, I see the sky and the roots of a banyan tree growing along the walls of its crumbling interior. #malaysia #banyan #dereliction",https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/e35/75308306_1536852989798450_1408088804639774029_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=s1R3oLyzqPgAX8Xud_Y&tp=18&oh=70ca5602ab88fbfc47ba5adbe84ea2f6&oe=5FCB3A1C
106,https://www.instagram.com/p/B6ASo_EDcnH/,240,128196,"Photo by @michaelchristopherbrown | At a stadium in Bangui, Central African Republic, in 2014, band members wait along with ministers and others for the arrival of Catherine Samba-Panza, then the republic's interim president. Despite having substantial resources such as uranium, crude oil, gold, diamonds, cobalt, lumber, and hydropower, as well as significant quantities of arable land, the Central African Republic had the lowest GDP per capita in the world in 2017.",https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/79363542_121347252360980_2636531118595567667_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=rPQyItbsOnsAX-hLNpQ&oh=13c9c4f4e747256f620e38a168da187b&oe=5FCA1556
107,https://www.instagram.com/p/B5_2iwInL_V/,326,169688,"Photo by Michaela Skovranova @mishkusk | Many residents of Nymboida, a rural village in the Northern Rivers region of New South Wales, Australia, lost most of their possessions in a devastating bushfire that swept through the area on November 8. Over a month later, bushfires continue to ignite in already burned through areas. More than one million hectares have burned across New South Wales during this bushfire season, with conditions predicted to worsen as Australia heads into summer. 
Despite the devastation, it has been heartwarming to see the community come together and support each other. The emotional drain of the bushfires must be unfathomable. 
If this is any indication of what’s to come, we all need to help each other in whatever way we can. #Australia #Australianbushfires #nswfires #landscape #australia",https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/74670541_157398712179189_1440321762592080776_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=e0XVY02Ge0oAX9Vlotc&oh=44ae9a91d5c1fa88715b1107bfe0bea9&oe=5FC86D88
108,https://www.instagram.com/p/B5_bPvOgblN/,6247,845712,"Photo by @paulnicklen | The narwhal is one of the most elusive and mysterious mammals in the Arctic. In this photo, they jockeyed for position to catch a breath of air during a polar-cod feeding frenzy. Ever since I was a kid growing up in the Canadian Arctic, I have always been fascinated by the unicorns of the sea. I had returned to the Canadian Arctic for eight years before capturing this moment. Follow me @PaulNicklen for more images that document the intimacy between wildlife and their environment. #Narwhal #Nature #Wildlifephotography #ExtinctionEndsHere",https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/79367465_213164093024919_3441455834233614763_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=AkcJMhkYTKEAX9BxY-n&oh=77d40cc1c72299cc204dabc0c8bab4fe&oe=5FCACB3B
109,https://www.instagram.com/p/B5_ADP7DXK7/,1193,382147,"Photos by @nicholesobecki | Meet Karlos and Ivana, two of the lion cubs rescued from South Africa’s Pienika Farm in April. The cubs are slowly recuperating under the nurturing hand of University of Minnesota neurology Ph.D. candidate Jessica Burkhart, who’s in charge of the cubs’ physical therapy at Old Chapel Veterinary Clinic. Veterinarian Peter Caldwell told us that at the time of their removal, the cubs “were in severe, excruciating pain … They were screaming like little babies almost.” Ivana had been near death. Three months of around-the-clock care have helped the cubs recover, but they’ll never heal completely. For this National Geographic investigation writer @rachelfobar and I were invited to Pienika, the controversial South African lion breeding farms that also offers sport hunts—and where Karlos and Ivana were born. Follow me @nicholesobecki for updates, outtakes, and more. Story link in my bio. #lion #southafrica #fallenpride",https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/75566998_1487193461439439_814401693714184201_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=kEnEorTF5rIAX9WEaRM&_nc_tp=15&oh=2872e0eabc28f74a72cc4a77320ce3c0&oe=5FCA5A6E
110,https://www.instagram.com/p/B5-kkPHjx8r/,2337,578952,"Photos by @babaktafreshi | This impressive Maya temple in Tikal is called the Great Jaguar, and you can hear the big cat if you spend enough time in this jungle at night. Protected in a national park in Guatemala, jaguars freely roam around the temples after dark, when tourists have departed. When I visited recently with special permission to document the site at night, the tropical sky had cleared after thunderstorms. Taurus (the bull) and the Pleiades star cluster (also known as the Seven Sisters) were rising above the 47-meter (154 feet) pyramid, which dates to 750 A.D. 
There are both old stories and new studies on the importance of the Pleiades to the Maya (swipe for a closer view). One myth is that the people of Tikal believed they came from Pleiades, and the seven important pyramids of the Grand Plaza in Tikal represent the pattern of Pleiades. There is no doubt that some Maya pyramids were built to reflect astronomical events, and from atop Tikal’s pyramids, perhaps ancient astronomers tracked the movements of celestial objects, keeping time for rituals and agriculture. The Maya calendar was one of the most advanced of the ancient world, thanks to astronomical observations. When Pleiades rises at sunset and is visible for the entire night in November, that’s when the dry season and harvesting begin. 
Tikal is one of the largest sites of Maya civilization, and at its peak was home to at least 60,000 Maya. Explore more of the world at night with me @babaktafreshi. #tikalnationalpark #saveournightsky #guatemala #maya #twanight",https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/75317300_102733807841922_9147222284755083243_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=irBU_08w5hUAX8-VgX_&_nc_tp=15&oh=317d93a4e4f752c5b6172cc9403c723c&oe=5FC96EC7
111,https://www.instagram.com/p/B5-JKTngx_7/,329,207376,"Photo by @williamodaniels | Trees in the forest of Mount Morungole in Uganda, on the border of Kenya and South Sudan. Even at an altitude of 2,500 meters, this virgin forest has been impacted by human presence, scientists say. In 2016, as part of an assignment for the magazine, I followed a group of American and Ugandan researchers on Morungole as they undertook a biodiversity inventory of vertebrates and symbionts. Follow me on @williamodaniels for more human stories around the world.",https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/79366708_785892938539813_7673042691846836852_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=1Y2NPdI73VIAX-plSy3&oh=641c942ffff56bb0824914c1be7f0034&oe=5FC95F6D
112,https://www.instagram.com/p/B59tx79gmvg/,1200,165995,Photo by @ismailferdous | A Syrian refugee family: Mohamed and Leila with their children. The family of seven arrived in Lebanon four years ago from Syria. They live on the roof of a factory. Their oldest child and middle child suffer from cerebral palsy. #refugees #disabilities,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/fr/e15/p1080x1080/75412694_482818632342219_4318005044270955806_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=R9qLkGJRjfIAX-YwTHJ&oh=1d09ac74593822cf1b488fa053fe2057&oe=5FCA332A
113,https://www.instagram.com/p/B59Uyy_FHun/,1497,255022,"Photo by @dina_litovsky | A young woman takes a selfie in Hawaii’s Volcanoes National Park, just a couple feet away from free-flowing lava from Kilauea, the youngest and most active volcano on the Big Island. Volcano tourism has become a big business in the last few years, with volcanophiles traveling around the world to get as close to active volcanoes as possible. Geologists have long warned that such tours are dangerous, since most eruptions happen suddenly and without warning. For more images, follow me @dina_litovsky",https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/79359227_440500326901616_8824020237528015_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=OKSux00iBqsAX9L4Kmf&oh=0352d2fb1fa23c0aa115a081d19093d7&oe=5FC9ECE3
114,https://www.instagram.com/p/B59AKwcn5IV/,442,285538,"Photo by Ivan Kashinsky @ivankphoto | Lanterns line the ceiling of Ryozen-ji, a temple founded in the 8th century on the island of Shikoku, Japan. It is the first temple of an 88-temple pilgrimage. Shikoku is the smallest and least populated of Japan’s four main islands.",https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/75223604_560361777843671_5918835596763217497_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=XvWV7_VzTuMAX_h47jv&oh=4817596d232befbd4494efdbad62610d&oe=5FC9AF64
115,https://www.instagram.com/p/B58rjnUn0ka/,1017,361105,"Photo by @katieorlinsky | Aliy Zirkle and her dog team are seen during the 2015 Iditarod Trail Sled Dog Race. The Iditarod is a 1,000-mile trek across some of the world’s harshest terrain, from the wilderness of the Alaskan interior to the rugged coastal town of Nome, and is considered one of the toughest endurance races in the world. 
Sled dog racing, or mushing, is one of the rare professional competitive sports that is truly coed, with women competing against men on a level playing field. In the 1980s, women dominated the sport, and a famous expression was born: “Alaska: Where men are men and women win the Iditarod.” Over the past decade, the top 10 Iditarod finishes between women and men are often close to an even split, and almost always include Aliy Zirkle, one of the best and most beloved dog mushers in Alaska. I made this picture of Aliy while standing on a bridge in the village of Nenana, the first race checkpoint. It was a beautiful moment, as I watched her team run across the frozen Tanana River in perfect rhythm, with equal parts power and grace. This image is featured in the exhibition “Women a Century of Change” at the National Geographic Museum.",https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/77134776_568279180660623_528523462341700639_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=YfWpXcj6wZ0AX_H7DBE&oh=c04c5a3a3191bb85b2d6f343a5be12be&oe=5FC8006E
116,https://www.instagram.com/p/B58XQfKjuoX/,2528,379264,"Photo by @amivitale | Veterinarians wait for a lion to wake up from its sedation after being flown to Mozambique from South Africa and then driven to an enclosure. Twenty-four lions were moved in what was the largest conservation transport of wild lions across an international boundary in history. Decades of civil war and poaching had all but decimated the animals in this area, and careful management had brought back nearly all the other indigenous species—with the exception of these apex predators. So far all are thriving, and already over 30 cubs have been born since December. I covered this historic undertaking for my recent @natgeo story. Learn more by reading ""How the world’s largest lion relocation was pulled off.” @zambezedeltaconservation @natgeoimagecollection @thephotosociety @photog.for.good @cabelafamilyfoundation #conservation #lions #savelions #stoppoaching #mozambique",https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/74959896_1001573846889493_2714003799482264493_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=53kD1x8zIwgAX9nZ79M&_nc_tp=15&oh=30e15d88774a5f24f2ab851fcff10db8&oe=5FC93F65
117,https://www.instagram.com/p/B58CZp0jZkU/,504,168820,"Photo by @gabrielegalimbertiphoto | Niko, 5, Homer, Alaska. Take a moment and think back to your childhood, the era in your life when the only thing you knew about a bill was that it was a bird’s equivalent of lips, and your day job was to construct fantastical worlds with your favorite toys. In my Toy Stories series, I explore the connection between children and their toys, getting an insight into their tiny worlds and taking you on a trip down memory lane. Toy Stories is the result of a 30-month trip, in which I visited more than 50 countries and took photographs of children and their favorite toys. I would often take part in a child’s games prior to arranging the toys for the photograph. Despite some differences, I found more similarities among children living worlds apart. Even in different countries, toys had the same function, such as protecting them from dangers and things they feared in the night. Toys haven’t changed all that much since I was a kid. I’d often find the kind of toys I used to have. It was nice to go back to my childhood somehow. | Follow me @gabrielegalimbertiphoto for more photos and stories #toys #play #kids #child #children",https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/71852565_188245602220438_1102593178933016128_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=4jyNl_z5zcgAX9lKA33&_nc_tp=15&oh=e9bdf9bff0598f2c23cb890b08ec1b52&oe=5FC85B7C
118,https://www.instagram.com/p/B57t0pDDLsp/,4429,492619,"Photo by @stevewinterphoto | Gir and his brother Forest were discarded from Jeff Lowe’s Greater Wynnewood Exotic Animal Park when they grew too big for tourists to pet and take selfies with. They are li-ligers—created by crossing a lion and a tiger, then breeding that liger back to a lion. This never happens in nature. Both cubs have serious health problems caused by both crossbreeding and by poor nutrition: cubs that are handled by the public are usually taken from their mothers as newborns and fed poorly. Gir and Forest were rescued by Tiger Haven Sanctuary in Tennessee. This photo appears in our December #natgeomagazine, story on captive tigers in the US. #tigers",https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/72944861_166553957909325_159033293240645314_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=7GNWIEEGskkAX8el7BZ&_nc_tp=15&oh=9833923062aa705e293d2c052b05a8b4&oe=5FC9E245
