,post_url,comment_num,like_num,post_caption,image_url,labels
89,https://www.instagram.com/p/CGzAkwosKaa/,519,182548,"Photo by Muhammed Muheisen @mmuheisen / Enas Jalal, a three-year-old Syrian refugee, rests in a crate hanging from a tree, in a camp north of the Greek capital. For more photos and videos of the refugee crisis, follow me @mmuheisen @mmuheisenpublic. For more on how to get involved, follow @everydayrefugees. #muhammedmuheisen #everydayrefugees",https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/122770647_1548542822004623_8029272958546645373_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=MmFuViBJtucAX_8QMNZ&tp=18&oh=d6ba55484db03532ab0411d74fbc35fa&oe=5FD2D2E4,"['Camping', 'Tree', 'Tent', 'Leisure', 'Style']"
90,https://www.instagram.com/p/CGykdY0F8rO/,237,106852,"Photo by @dina_litovsky / During the pandemic's peak in New York City, I photographed after sunset. The night offered a cinematic glimpse of the city plunged into one of its bleakest times. The empty streets transformed into a Hopperesque space of the ultimate night, punctuated by streetlights and windows. A few restaurants remained opened, their glow offering a refuge against the alienating darkness. For more images, follow me @dina_litovsky.",https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/122652986_978853755934799_8748282200510608271_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=maY4H_8Z8PkAX9Vu-TQ&tp=18&oh=92b6159ef7ce8bdbbadd1c56abdf0a2e&oe=5FD44D24,"['Darkness', 'Night']"
91,https://www.instagram.com/p/CGyJKncsr0_/,653,276384,"Photo by Cristina Mittermeier @mitty / Through a layer of visibility they emerged, mouths open in a silent gulp. I held my housing steady and watched them drift silently past, mesmerized by the constellations that dotted their velvety skin. Even at high noon, life beneath the ocean’s surface is perpetually suspended in  twilight. For a while I felt as if I were drifting in the cosmos with these celestial giants of the deep. Spending time in the company of whale sharks is an otherworldly experience, and, although I would prefer people leave them in peace, the opportunity for tourists to swim with them could actually save their species from being driven to extinction by unsustainable, illegal poaching. Many nations now recognize the value of keeping these animals alive and allow tourists to dive with them, creating both the demand and resources to expand protections for whale sharks through ecotourism, as we have accomplished in Isla Mujeres, Mexico. Follow me @Mitty and my team @paulnicklen and @sealegacy as we work to protect these beautiful animals and their marine habitats.",https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/122276524_361139558425913_7090678197522918366_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=3fc5QS6Zw2sAX-OFesB&tp=18&oh=21e39108e57361e4cb34bd99a7e5ca70&oe=5FD4BB87,"['Whale shark', 'Fish', 'Water', 'Marine biology', 'Fish', 'Underwater']"
92,https://www.instagram.com/p/CGxtwdhgKCQ/,524,191730,"Photo by Luján Agusti @lujanag / Rio Branco, Boa Vista, Brazil: Genesis, a young Venezuelan refugee, bathes in the Rio Branco, on the Brazil-Venezuela border. There are currently 20,000 people in this city who came from Venezuela looking for a better life. Follow me at @lujanag to learn more about my work.",https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/122426882_1236665083364783_8324602590856280911_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=8p1vd7MaP8QAX82yjBL&tp=18&oh=7fde6d1c2d4372074921eeee939fbec1&oe=5FD29E34,"['Water', 'Fun', 'Tree', 'Vacation', 'Recreation', 'Mud', 'Leisure']"
93,https://www.instagram.com/p/CGxSZ72LIXY/,809,368507,Photo by @acacia.johnson / A curious red fox approaches through a field of wild iris in Alaska's Katmai National Park and Preserve. The magic of encounters like these is just one reminder of why preserving wild ecosystems for future generations is so important. Follow me at @acacia.johnson for more about conservation in Alaska and around the world. #alaska #fox #katmainationalpark,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/122462482_351384679463101_2825467484037644965_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=QOZ77oVBOQsAX--7Gi-&tp=18&oh=dceabc1c35ca8038c076004932f39494&oe=5FD13D38,"['Vertebrate', 'Mammal', 'Canidae', 'Wildlife', 'Fox', 'Carnivore', 'Red fox', 'Snout', 'Plant', 'Kit fox']"
94,https://www.instagram.com/p/CGw3De0HP5H/,1322,366362,"Photo by Stephen Alvarez @salvarezphoto / These paintings in Chauvet-Pont-d'Arc Cave in France are more than 36,000 years old. We know that from the radio carbon dating of the charcoal used to make them. Europe was an unimaginably different place millennia ago. Lions and rhinoceroses roamed the continent. I had the privilege to photograph the artwork in Chauvet for a @natgeo story. Standing in front of the paintings was a life-changing experience: It was like having an ancient artist speak straight to me across that huge gulf of time. It drove home the enduring power of visual storytelling. Being in that cave led me to found the @ancientartarchive to share and preserve humanity's oldest stories. Follow me @salvarezphoto and @ancientartarchive for more.",https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/122587511_196518308716522_3883020309051462783_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=Vb9ZpEr2YGAAX_N8Tg0&tp=18&oh=591e3c258c645eae326d22a96fb1bcf6&oe=5FD3AEAA,"['Painting', 'Art', 'Drawing', 'Visual arts', 'Illustration', 'Modern art', 'Sketch', 'Still life']"
95,https://www.instagram.com/p/CGwbuPoAAQx/,360,155196,"Photo by @paoloverzone / A cadet of the Theresian Military Academy, in Wiener Neustadt, Austria. The academy was founded in 1752 by Empress Maria Theresa, and is located in a castle. This portrait is part of the Cadets series I photographed in 20 European military academies, located in 16 countries. I’d been working with the cadets for three days, discovering the charm of the castle, surrounded by a beautiful park. Follow @paoloverzone for more photos and stories.

Editor’s Note: This caption has been updated with the correct location of the Theresian Military Academy.",https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/122667831_420239178966696_1224833177949673378_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=100&_nc_ohc=MVv0-LP5aAEAX-oWj-B&tp=18&oh=8d06127080370046d5d408fe1b40f075&oe=5FD31E3B,"['People in nature', 'Photograph', 'Tree', 'Forest', 'Natural environment', 'Woodland', 'Standing', 'Branch', 'Woody plant', 'Photography']"
96,https://www.instagram.com/p/CGvkUHGFNI2/,1200,465560,"Photo by Pete McBride @pedromcbride / Nothing like the night sky in this roofless cathedral. Eighty percent of Americans can no longer see the Milky Way due to artificial light pollution; thankfully, here the sky still puts on quite a show. I recently had the privilege to paddle through this majestic place, and I was reminded of how important, particularly now, our wild places are. For more from the Grand Canyon, follow @pedromcbride. #grandcanyon #nature #nightsky #milkyway",https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/122261166_5236361953056357_4701568930135781090_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=LJfKiC7Up9EAX_wAwed&tp=18&oh=ae2cde37bec6fb2315974339e30e38db&oe=5FD4F44C,"['Sky', 'Red', 'Reflection', 'Light', 'Water', 'Night', 'Space', 'Geological phenomenon', 'Atmosphere', 'Rock']"
97,https://www.instagram.com/p/CGvJCkDh5OH/,362,155795,"Photo by @beverlyjoubert / With the world gripped by so many challenges and difficulties, appeals for action to address the plight of nature risk getting lost in the turbulence of this harrowing time. And yet the biodiversity crisis surrounding us on all sides is at the heart of so much that threatens our world and our continued existence in it. As a species, we are almost entirely responsible for the extinctions our planet has seen in past decades–and evidence keeps mounting that we will see many more unless we radically change course. Just among the world’s mammals, predictions suggest a further 550 species will be lost in this century. Just as we can no longer remain complacent, we also cannot allow ourselves to lose hope. Now is the time for ambition and action to undo this crisis of our own making. #nature #biodiversity #lions #wildlife",https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/122511966_968531280321443_6257730982129307927_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=KdPAhS8rjG8AX_yvdIB&tp=18&oh=cdb250f068f8578353362c409974c696&oe=5FD38F73,"['Nature', 'Black', 'Monochrome photography', 'Black-and-white', 'Sky', 'Monochrome', 'Tree', 'Photography', 'Driftwood', 'Wood']"
98,https://www.instagram.com/p/CGuttdsMZ8F/,590,204840,"Photo by @joelsartore / This is Pahu, a Sumatran rhino named after the river nearby where she was found. She was rescued by #SumatranRhinoRescue, an alliance of conservation groups including National Geographic working to save the Sumatran rhino from the brink of extinction. Today, there are fewer than 80 Sumatran rhinos left in the world. Pahu is the Bornean subspecies of the Sumatran rhino. She is markedly smaller than the other two subspecies of Sumantran rhinos.

To see more species featured in the Photo Ark, follow me @joelsartore, and to learn more about Pahu’s rescue, watch the second episode of my new show, The Photo Ark on @NatGeoWild tonight at 10pm ET.

To learn more, check out Nat Geo's link in bio.",https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/122384696_774687563384557_769286136825851315_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=BKl5K9QORT8AX83x99-&tp=18&oh=bc17c70add349830fe253949e2a7d3be&oe=5FD2F340,"['Rhinoceros', 'Black rhinoceros', 'Sumatran rhinoceros', 'Head', 'Snout', 'Indian rhinoceros', 'Terrestrial animal', 'Mouth', 'White rhinoceros', 'Horn']"
99,https://www.instagram.com/p/CGt26LNlhws/,709,177217,"Photo by @gabrielegalimbertiphoto / From my Toy Stories series: This is Oscar, 6, from Bradford-on-Avon, U.K. Toy Stories is an ongoing project—wherever I travel in the world, I take portraits of children with their favorite toys. In three years, I've visited over 50 countries, where I've recorded the spontaneous and natural joy that unites kids, despite their diverse backgrounds. Whether the child owns a veritable fleet of miniature cars or a single stuffed monkey, the pride that they have is moving, funny, and thought-provoking. Follow me @gabrielegalimbertiphoto for more photos and stories. #toys #play #kids #child #children",https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/122401429_678897869430767_2811852657888855421_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=gBiixyw6V-wAX-KZ49I&tp=18&oh=28c40b12e72fa88b4b9eb7e5cad226d1&oe=5FD149FC,"['Play', 'Green', 'Child', 'Room', 'Toddler', 'Floor', 'Flooring', 'Furniture', 'Bed sheet', 'Interior design']"
100,https://www.instagram.com/p/CGta6XNoV0R/,355,172648,"Photo by @ismailferdous / After 2,780 miles of driving from New York City, I came upon this active geyser in Yellowstone, Wyoming.",https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/122402671_972209886619010_656271765487325736_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=qD2JsOdjgnoAX_Ln_4T&tp=18&oh=0acf8ef75e6795316cdcd72ae147de2b&oe=5FD210B3,"['Atmospheric phenomenon', 'Geology', 'Geological phenomenon', 'Hot spring', 'Tree', 'Geyser', 'National park', 'Rock']"
101,https://www.instagram.com/p/CGs_hW4p3uZ/,1058,243806,"Photo by Keith Ladzinski @ladzinski / A female puma stands guard next to a fresh guanaco kill, entangled in a barbed-wire fence, in Patagonia, Chile. The pumas of this region are quite clever and use ranch fences in the area as catch-nets. They chase their panicked prey into these fences where they become entangled and are easily killed. Along the fence lines within the region, it's common to see skeletal remains of guanaco that met a gruesome fate there.",https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/122146688_386580422513220_3514902638506643586_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=100&_nc_ohc=KSBZAxm6vrcAX8dDtG-&tp=18&oh=2bde8809697167ee04766021ff8a774c&oe=5FD3DC7F,"['Wildlife', 'Terrestrial animal', 'Grass', 'Grassland', 'Pasture', 'Grass family', 'Irish terrier', 'Prairie', 'Fawn', 'Meadow']"
102,https://www.instagram.com/p/CGskPopJEZY/,762,323376,"Photo by Prasenjeet Yadav @prasen.yadav /
Snow leopards patrol their territory, and one way they mark their land is by spraying urine and scent on stones. In this image, a snow leopard approaches a scent-marking location early in the morning, triggering a camera trap. In this vast landscape, the snow leopard merges with the background that makes it tricky to spot. For this very reason, @snowleopardtrust uses camera traps to estimate snow leopard density and populations. Follow me @prasen.yadav for more photos from India.",https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/122280798_397083804631847_409157519854907699_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=lX8CQbqXpIUAX9YO6rM&tp=18&oh=dceab3a1d79e50ca76e803472b246a72&oe=5FD2A47C,"['Rock', 'Geological phenomenon', 'Bedrock', 'Geology', 'Formation', 'Outcrop', 'Mountain', 'Badlands', 'Cliff', 'Terrain']"
103,https://www.instagram.com/p/CGrtjHNjbfk/,729,316080,"Photo by David Chancellor @chancellordavid / An army of terra cotta-covered elephants, in Mosiro, part of Kenya's Rift Valley. To see more follow me @chancellordavid @natgeo @maraelephantproject #elephantconservation #elephants #communicationforconservation",https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/122418505_3529867157108081_563693316963394869_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=AlJmn1EdhU0AX-Cz2yL&tp=18&oh=e1cdde91858fbdceeb9fd0923c54c7a0&oe=5FD1E407,"['Snout', 'Wildlife', 'Fawn', 'Elephant']"
104,https://www.instagram.com/p/CGrSGEDs7VQ/,707,251049,"Photo by @jasperdoest / My cousin Odette and Flamingo Bob, as he's known, enjoy an early morning swim—and so did I during a visit to Curaçao last year. At the beach, I looked back at this odd couple, still bobbing at sea. They live a remarkable life together, although to them it’s just daily life. To me, their story (she's a veterinarian, he's a rescue bird) is an intimate love story about how two individuals that depend on each other can initiate positive change by educating future generations. Follow @jasperdoest to learn more about Flamingo Bob. #flamingobob #meetbob #flamingo #birdrescue #animalambassador

Check out Nat Geo's link in bio for more on this story.",https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/122151725_140797881063579_7418018827519053625_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=YNnW1t2GmLoAX-aKIbW&tp=18&oh=a573b89cb868f7f0da58ac877f4c8a30&oe=5FD3BE53,"['Bird', 'Water bird', 'Sky', 'Water', 'Flamingo', 'Calm', 'Cloud', 'Vacation', 'Sea', 'Wave']"
105,https://www.instagram.com/p/CGrSGEDs7VQ/,707,251049,"Photo by @jasperdoest / My cousin Odette and Flamingo Bob, as he's known, enjoy an early morning swim—and so did I during a visit to Curaçao last year. At the beach, I looked back at this odd couple, still bobbing at sea. They live a remarkable life together, although to them it’s just daily life. To me, their story (she's a veterinarian, he's a rescue bird) is an intimate love story about how two individuals that depend on each other can initiate positive change by educating future generations. Follow @jasperdoest to learn more about Flamingo Bob. #flamingobob #meetbob #flamingo #birdrescue #animalambassador

Check out Nat Geo's link in bio for more on this story.",https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/122151725_140797881063579_7418018827519053625_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=YNnW1t2GmLoAX-aKIbW&tp=18&oh=a573b89cb868f7f0da58ac877f4c8a30&oe=5FD3BE53,"['Bird', 'Water bird', 'Sky', 'Water', 'Flamingo', 'Calm', 'Cloud', 'Vacation', 'Sea', 'Wave']"
106,https://www.instagram.com/p/CGq2K37HY8b/,4275,619504,"Photo by @brentstirton / I photographed these Indian schoolboys at a boarding school in West Bengal, India, as part of a story on the cure for blindness. They were sharing a dorm room in a school devoted to the blind. These particular boys live with a condition known as albinism, characterized by the absence of melanin. This congenital disorder is associated with various vision defects, and these boys were learning life skills that would allow them to thrive despite their condition. Their teachers told me they had only a tiny amount of vision.  Just before I took this image, they were playing chess. While two played with their hands flying over the board with extraordinary sensitivity, the others were listening. That means they would have had to evolve the capacity to retain an entire game in their memories as well as strategize on moves going forward. This was one of the best examples I have seen of how the human body can compensate for impairment and a timely reminder that, given a chance, the blind can be amazing, valuable members of society.

Check out Nat Geo's link in bio for more on this story.",https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/122261170_184705749821690_4650139605156973028_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=6t4kxDmaYTsAX-GD6vb&tp=18&oh=6b2420330a844258ffcd225d45214e82&oe=5FD29271,"['People', 'Social group', 'Event', 'Team', 'Family', 'Smile']"
107,https://www.instagram.com/p/CGqavnVJbmC/,300,99105,"Photo by @iantehphotography / A fashionable Malay woman walks past a closed Chinese shop on Jalan Masjid India. Ordinarily, this is a busy shopping area in Kuala Lumpur, but on this occasion, it was relatively subdued despite the relaxation of lockdown rules during the Eid Muslim festivities a few weeks ago. To date, contact tracing procedures and temperature checks are in place at all venues, and face masks have to be worn when entering shops. Malaysia has been relatively successful in flattening the curve for the past seven months. Still, it recently suffered a spike in infections, primarily caused by the Sabah state elections and religious gatherings in Kedah. This third wave now exceeds earlier ones. The government has since implemented lockdowns in affected areas throughout the country. While the rest of the world and in particular Europe and the U.S. are currently experiencing a significant rise in COVID-19 cases, Malaysia has, by comparison, relatively low numbers of infection rates. Follow me on @iantehphotography to see slices of daily life from around the world. #malaysia #kualalumpur #covid-19 #coronavirus #economy",https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/122147158_656931415007498_5170585700255973963_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=pC5Aq0d8HBEAX-ToB-8&tp=18&oh=849d87d93a2e2f0ea0793f1096ad6918&oe=5FD3A6DE,"['Green', 'Red', 'Wall', 'Door', 'House']"
108,https://www.instagram.com/p/CGqN2jJj0Rg/,478,144832,"Photos by @erintrieb / This month marks the 4th anniversary of the Iraq military's offensive and liberation of Mosul and surrounding areas, which from 2014-2016 were occupied and controlled by the Islamic State. Some 5,000 U.S. troops were deployed in Iraq as advisors, to assist the Iraqi military in its fight against ISIS. Image one: U.S. soldiers from the 101st Infantry Division fire illumination rounds from Qayyarah Airbase near Mosul. Image two: The U.S. military fires a HIMARS (High Mobility Artillery Rocket System) rocket from Qayyarah Airbase near Mosul, October 2016 (both). For more human stories from around the world follow @erintrieb.",https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/122273552_676072403336719_984257770678504142_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=Mm5epHSX6b0AX_yu7l4&tp=18&oh=ea3d3f860b804ec266b40e413c01c097&oe=5FD451AF,"['Fire', 'Sky', 'Darkness', 'Heat', 'Human', 'Night', 'Flame', 'Smoke', 'Photography', 'Cloud']"
109,https://www.instagram.com/p/CGpk950j7y9/,455,139758,"Photos by @katieorlinsky / Children at a farmworkers' camp in Atlantic County, New Jersey. The hundreds of thousands of temporary agricultural workers who arrive in the U.S. each year often bring their children with them. One of the most surprising things I found while documenting blueberry farm workers in New Jersey this summer was that it is legal for minors over the age of 12 to work on farms, as long as it is not during school hours and they have written parental consent (or it's a farm where a parent is employed.) Typically farmworkers’ children can attend government-sponsored programs that provide free meals and education, and they also offer night classes tailored to the unique schedules of children who work. These programs were cancelled this year because of the pandemic. Parents can’t afford to stop working in the field, and many cannot afford childcare, so this summer many of the younger children ended up staying at the migrant camp for up to 15 hours a day, with only an older sibling or a grandparent to look after them. 

Check out @natgeo’s link in bio for more on this story, created with the support of the @insidenatgeo COVID-19 Emergency Fund.",https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/121615227_2761914377461801_7966081772430145704_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=P53BvhflXuIAX8Lk4sR&_nc_tp=15&oh=b290498e417371f5f404a9637cb57da0&oe=5FD39799,"['Natural landscape', 'Trail', 'Wilderness', 'Tree', 'Plant community', 'Plant', 'Adventure', 'Dirt road', 'Recreation', 'Rural area']"
110,https://www.instagram.com/p/CGpIukaA2r3/,4426,645935,"Photo by @michaelchristopherbrown / Andre Bauma carries an orphaned gorilla at the Senwekwe Gorilla Orphanage Center, home to orphaned mountain gorillas from Virunga National Park, in the Democratic Republic of the Congo. Senkwekwe is the world’s only facility that harbors orphaned gorillas that lost parents during the Congo wars and uprisings, and gives the gorillas a second chance at life. Among the most protected areas of Africa and the continent's first national park, Virunga was designated  a UNESCO World Heritage site in 1979. It's home to active volcanoes and hundreds of endemic species including the eastern gorilla and the golden monkey. While living in Goma, I spent much time traveling through the lush, remote 3,000-square-mile area, full of grandeur. Virunga made headlines recently when 12 of its park rangers were killed while protecting people and animals in the park, ever at the mercy of poachers, militias, and others looking to take advantage of park resources. Follow @michaelchristopherbrown for more human stories from around the world.",https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/122180811_853935298680119_972622449061085108_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=zf2WyFzqlAAAX_6mHxT&tp=18&oh=50bbae052bda5911050407ec5ffc40ec&oe=5FD237B6,"['People in nature', 'Grass', 'Grass family', 'Plant', 'Leaf', 'Botany', 'Meadow', 'Tree', 'Lawn', 'Outerwear']"
111,https://www.instagram.com/p/CGotWzIA4Qe/,284,124377,"Photo by @johnstanmeyer / Heavy machinery is used to scoop sand from the Son riverbed in Bihar. Although this operation may be legal, sand mining is often done illegally under cover of darkness. Sand supplies India’s booming construction industry, but excessive mining disrupts rivers and destroys habitats of endangered species such as river dolphins and crocodile-like gharials. The image is from my latest story in @natgeo magazine, ""Water Everywhere, and Nowhere,"" in the August issue, now on newsstands worldwide. @outofedenwalk #walkingindia #edenwalk #india #son #sonriver

Check out Nat Geo's link in bio for more on this story.",https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/122081139_133969578462474_8903778065706647828_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=_xnRi68Hb2UAX9i5ZE_&tp=18&oh=4c1fe7a3c480c22f811ce024b27dba70&oe=5FD3DBEA,"['Sky', 'Night', 'Geological phenomenon', 'Soil', 'Vehicle', 'Tree', 'Construction equipment', 'Landscape', 'Space', 'Midnight']"
112,https://www.instagram.com/p/CGoRSUVoVKR/,457,214489,"Photo by Robbie Shone @shonephoto / Križna jama (cave)  is one of the few tourist caves in Slovenia that don’t contain concrete pathways or harsh lighting, which is harmful to the interior environment. With a chain of underground lakes shimmering with  emerald green water, the cave is considered to be one of the most beautiful and best preserved in Europe—and the world.",https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/122025115_351927959470217_7928351867418436795_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=N36Mtg2inhAAX-pfqRJ&tp=18&oh=c6c8e2a94383222da0d329acf3faa0ec&oe=5FD3CB5F,"['Formation', 'Underground lake', 'Cave', 'Geological phenomenon', 'Coastal and oceanic landforms', 'Sea cave', 'Lake', 'Narrows', 'Recreation', 'Landscape']"
113,https://www.instagram.com/p/CGoDvkgoGW1/,336,138148,"Photo by @nataliekeyssar / A horse grazes near the Sea Wall in Georgetown, Guyana, on a scorching August day. Five years ago, oil was discovered off of Guyana's shores, creating excitement for the income and infrastructure it could generate, but environmentalists fear the impact of offshore drilling. History shows that having natural resources doesn't always translate into a benefit for the people in an oil-rich country.  Follow me at @nataliekeyssar for more stories and stories.",https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/122045756_2871855756383608_3799691498058155464_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=uDHe_-gV09YAX_wGGk2&tp=18&oh=4933118b2f2466acbb576bc1c18b154b&oe=5FD3535B,"['Horse', 'Pasture', 'Grazing', 'Rural area', 'Farm', 'Mare', 'Grassland', 'Sky', 'Field', 'Grass']"
114,https://www.instagram.com/p/CGn1n1iJO0G/,489,208274,"Photo by @williamalbertallard / Venice, Italy, 1969. This is from my very first trip to Italy, where I made pictures of Venice for a National Geographic book. On the day of the most important regatta on the Grand Canal, I had arranged to photograph from the window of an apartment overlooking a sweeping curve in the canal. I used a Zeiss Hologon Ultrawide with a fixed 15 mm lens to capture this flowing procession of colorful gondolas, overlooked by observers on the balconies of the ancient stone and brick buildings. The image is reminiscent of a painting.
 
That camera was stolen from me later that year as I walked along a street in Saigon, grabbed from my hand by a youngster riding on one of the countless motor scooters buzzing through the streets of southern Vietnam. For more images of Venice and other assignments spanning a five-decade career, follow me @williamalbertallard. #venice #italy #canal #regatta #filmphotography",https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/122025116_3333414586706002_1265615483517374037_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=0RXwqFIK4VAAX9ugylU&tp=18&oh=8be4c0950293704f32bcf03d4d6e0847&oe=5FD1C097,"['Water', 'Waterway', 'Gondola', 'Sky', 'Boat', 'City', 'Vehicle', 'Architecture', 'Watercraft', 'Canal']"
115,https://www.instagram.com/p/CGngeDtjn4Q/,708,129663,"Photos by Yagazie Emezi @yagazieemezi / These are scenes from peaceful protests at Lekki Toll Gate, in Lagos, one of many locations across Nigeria where youth have been making a stand against police brutality for two weeks. On October 20 around 7 p.m., security cameras were reported to have been removed from the toll gate and surrounding lights turned off, when the Nigerian military showed up and started shooting into the crowd. A number of protesters were injured and killed.

Earlier in the day, an impromptu 24-hour curfew had been announced, stating the move was an attempt to arrest “criminals and miscreants hiding under the umbrella of these protests.“

Protesters remained at the toll gate, singing the national anthem and waving green and white flags. As the shooting was underway, the curfew was extended to 9 p.m. via a tweet from state officials. The president has yet to make a public statement.

For more, follow @yagazieemezi.",https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/122063300_414580633277873_4515704042394382542_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=6-XOexRmSgoAX_d_xI2&_nc_tp=15&oh=50c2dea89917fecea863e5cb6aad644d&oe=5FD143D2,"['People', 'Product', 'Event', 'Crowd', 'Cheering', 'Tradition', 'Fan', 'Fun', 'Party', 'Festival']"
116,https://www.instagram.com/p/CGm_YiBjvgW/,892,208157,"Photos by Keith Ladzinski @ladzinski / On October 17, the CalWood fire sprang up in the foothills of Boulder County, Colorado. In a single day, the fire had already consumed over 5,000 acres (2,000 ha) and had broken the record for the largest fire in county history. As of today, the fire is 17% contained and has burned over 9,000 acres, forcing nearly 3,000 evacuations. The total damage is still undetermined. This comes in leu of the already catastrophic Cameron Peak Fire, Colorado’s largest in recorded history, which is still burning and has already enveloped over 200,000 acres (80,000 ha). To see more photos please visit @ladzinski.",https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/121999939_132343465297503_4216117401289905393_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=G4tvsRI6xQQAX-6afwF&_nc_tp=15&oh=1698259a68882e07cd741ff1653bd056&oe=5FD2E4AB,"['Smoke', 'Wildfire', 'Sky', 'Ecoregion', 'Fell', 'Cloud', 'Event', 'Geological phenomenon', 'Hill', 'Landscape']"
